0.9990860300516063,-3.279726380305222e-16,-1.979921587017339e-16,-1.796602079216127e-17
8.573444424372346,-1.675324107122241e-12,4.140475268944109e-13,2.764565437377596e-14
-3.27972638030466e-16,0.9990629051394894,-3.39558143638722e-18,-2.867791547382616e-19
-3.667915769721609e-13,6.169198688840637,-3.009442556520885e-13,-4.692624723721911e-14
-1.979921587017227e-16,-3.395581436386947e-18,0.999033058714761,3.41873744336046e-19
1.527143556827141e-13,3.013196926199773e-13,3.109569974787369,3.515046985401613e-15
2.158016437213863e-13,1.468361382598931,5.723143360826843e-13,-2.365912593330528e-14
2.216253733165174e-14,0.9691943311795329,4.624045445991481e-13,-5.310883548988377e-14
-3.288269978815561,4.532269486510345e-13,-2.755516392817178e-13,-1.648321829023019e-14
-0.957161116646332,8.630500825208889e-13,9.875608030607484e-14,4.492322432145313e-15
-1.796602079219116e-17,-2.867791547383991e-19,3.418737443366395e-19,0.9999003356602165
-4.108417860721711e-13,1.796631811978558e-13,3.232765965762466e-13,0.3156968787093836
-8.783089864345206e-05,9.413675314289353e-05,-0.001551534943805385,6.091224669526644e-05
8.783090006597282e-05,9.413675439040135e-05,-0.00155153493999391,-6.091224655731965e-05
-8.783090041814376e-05,-9.413675424580445e-05,-0.001551534940308169,-6.091224643128489e-05
8.783089751155483e-05,-9.41367534851447e-05,-0.00155153494305341,6.09122467912382e-05
